Year,Lake,DOYtrunc,BGA_YSI,BGA_HYLB,BGA_logged_YSI,BGA_logged_HYLB,DO_YSI,DO_HYLB,DOsat_calc_YSI,DOsat_calc_HYLB,PH_YSI,PH_HYLB,Temp_YSI,Temp_HYLB,Manual_Chl
2013,R,190,1015.538194,196.4434011,2.999956427,2.284842918,7.375451389,7.390354715,93.0869188,93.40218128,6.104305556,6.573993056,25.92618056,26.07704534,3.127989632
2013,R,191,1034.702527,376.358072,3.011504308,2.434677062,7.2559375,7.278514438,89.8644036,90.25904943,5.941875,6.465590278,24.40996528,24.56785613,4.570762354
2013,R,192,1035.474534,420.7534164,3.012014293,2.456095507,7.464236111,7.503097771,92.06056733,92.60236974,6.012986111,6.454861111,24.13458091,24.13381944,4.140912256
2013,R,193,1068.532963,430.2478643,3.025695242,2.495573908,7.787395833,7.802889438,96.75443955,97.11649934,6.065763889,6.5715625,24.69722467,24.79041667,4.048243423
2013,R,194,1086.459545,529.2836312,3.031428403,2.556302625,7.800833333,7.809278327,97.01293179,97.20310786,6.146597222,6.594270833,24.73166667,24.79951389,4.420240133
2013,R,195,1099.020833,378.9421429,3.036487425,2.479474986,7.780659722,7.790597771,97.65585407,97.7857173,6.165868056,6.610625,25.48,25.48048611,3.433285465
2013,R,196,1084.503472,248.8585255,3.031761266,2.377927156,7.699826389,7.738663537,97.61684588,98.00750954,6.165178212,6.577655866,26.32569444,26.24630365,2.681651031
2013,R,197,1096.296285,387.0578747,3.036070184,2.418177839,7.570085481,7.543055556,97.43335943,97.01316744,6.13235691,6.587743056,27.67046159,27.6078125,3.499469281
2013,R,198,1114.670371,257.8251034,3.041769739,2.361581585,7.3240625,7.293680556,94.93939666,94.57467327,6.044756944,6.577951389,28.37034722,28.39770833,2.892554494
2013,R,199,1118.854399,375.6342864,3.04394949,2.412350667,7.303993056,7.275902778,94.89644974,94.58999247,6.088715278,6.618715278,28.5865625,28.64590278,3.301894503
2013,R,200,1119.146066,358.0839158,3.044934167,2.438065813,7.252083333,7.213819444,93.57571732,93.19227335,6.124097222,6.623506944,27.90774306,28.02100694,3.640052439
2013,R,201,1099.249122,465.1477289,3.037248429,2.475924662,7.217777778,7.188541667,91.88575421,91.68425757,6.090833333,6.566354167,26.69749979,26.83815972,2.828438922
2013,R,202,1109.314096,319.1812754,3.041935056,2.401474826,7.349928286,7.310243056,92.22992423,91.83474037,6.091621772,6.563298611,25.44936576,25.54020833,3.402951215
2013,R,203,1099.635649,318.8212903,3.038031569,2.433145638,7.296076389,7.231319444,90.59234744,89.92512071,6.039479167,6.526354167,24.60774306,24.72628472,3.231746552
2013,R,204,1098.950924,399.0615535,3.038315563,2.486221692,7.490833333,7.441592661,91.65293338,91.24293362,6.036076389,6.545486111,23.49982639,23.65499545,3.734100101
2013,R,205,1097.111344,291.6429557,3.037270192,2.459057905,7.745694444,7.697604167,93.81256555,93.38030652,6.081527778,6.562708333,22.77038194,22.88402778,3.229276149
2013,R,206,1064.884364,289.0357369,3.025143473,2.432983321,7.701701389,7.643055556,92.7931012,92.19568403,6.053645833,6.530173611,22.43875542,22.52356002,3.900651215
2013,R,207,1106.482871,309.3876861,3.041542184,2.483561064,7.868576389,7.800798611,94.34635295,93.74400013,6.073958333,6.570972222,22.07881944,22.23190972,4.102477384
2013,R,208,1093.552316,337.4097222,3.035733524,2.525013266,7.943819444,7.890173611,92.92507148,92.59989319,6.018993056,6.520555556,20.5133673,20.68291667,5.148606819
2013,R,209,1050.482871,339.5625,3.015778396,2.528428986,8.083160845,8.023368056,92.51427942,92.10433576,6.004548611,6.502326389,19.08644795,19.33555556,5.378067028
2013,R,210,984.9689824,355.9144047,2.991767777,2.525648435,8.405625,8.338472222,95.65745055,94.94691752,6.084375,6.516979167,18.81554322,18.84913194,4.284770134
2013,R,211,1140.729429,498.9715085,3.053742558,2.68203008,8.666805556,8.676944444,100.43247,100.5489648,6.179618056,6.611527778,19.89097222,19.889375,9.77159234
2013,R,212,1075.591961,410.9652708,3.028674417,2.592380523,8.815798611,8.748368056,102.9605508,102.326796,6.234375,6.6890625,20.37434028,20.46756944,2.698369339
2013,R,213,1056.46551,462.5596782,3.021725948,2.605762199,8.842013889,8.820034722,103.7012163,103.4846542,6.228923611,6.728541667,20.64413194,20.67099135,4.73926681
2013,R,214,1069.041654,531.913193,3.02684049,2.618614537,8.907951389,8.826944444,105.5257731,104.6768327,6.3665625,6.795243056,21.27673794,21.34915733,5.026925115
2013,R,215,1138.659833,446.9766706,3.052695857,2.641411508,9.017083333,8.940277778,106.5140156,105.7809925,6.394513889,6.880034722,21.09147723,21.19652778,5.092821675
2013,R,216,1156.916421,520.3474577,3.061490358,2.705890467,9.186041667,9.124826389,107.9015201,107.2713467,6.532569444,6.927291667,20.72923611,20.78138889,3.504065379
2013,R,217,1155.489816,531.0555556,3.060588622,2.719742337,9.0409375,8.954131944,105.1041818,104.3810925,6.425972222,6.803854167,20.08756944,20.25559028,9.541844874
2013,R,218,1125.93426,504.6366683,3.048513248,2.690174263,8.863333333,8.7896875,103.5977831,102.7874064,6.362013889,6.7321875,20.41621528,20.44569444,6.773442486
2013,R,219,1151.326621,517.6862054,3.057029304,2.698765651,8.9715625,8.923368056,106.7611022,106.2017909,6.430555556,6.838229167,21.57201389,21.58508191,8.98973856
2013,R,220,1177.139121,481.225495,3.06669883,2.677200304,9.010173611,8.933645833,105.7995081,105.1504545,6.407881944,6.849861111,20.711875,20.86173611,5.423396048
2013,R,221,1201.191337,491.7720806,3.077231308,2.686052345,8.785347222,8.695590278,102.9060939,102.0688693,6.307222222,6.731736111,20.55600694,20.69561755,4.866348929
2013,R,222,1147.798844,487.0564031,3.056585262,2.677449857,8.740798611,8.644375,102.2929832,101.2377887,6.257881944,6.684375,20.49947917,20.54315972,3.016649149
2013,R,223,1182.540967,456.2513615,3.069620783,2.646409817,8.720659722,8.653500798,102.1688836,101.4877409,6.299479167,6.655331489,20.56947917,20.63204113,5.600460737
2013,R,224,1198.690862,497.3276865,3.07432669,2.609474779,8.743848745,8.696840278,102.9966591,102.6223888,6.274627998,6.697743056,20.91132815,21.02475694,3.382900736
2013,R,225,1152.854942,492.4630544,3.06035842,2.614606681,8.563958333,8.533194444,99.78589505,99.72405773,6.152730996,6.688611111,20.24707179,20.40961806,3.159645259
2013,R,226,1227.198149,463.1527003,3.085408157,2.623190156,8.535659722,8.504618056,98.93832306,98.78327042,6.186006944,6.680208333,19.90086806,20.02774306,2.541814739
2013,R,227,1299.062225,488.3722032,3.110121573,2.669524045,8.610625,8.552604167,99.96303056,99.36981315,6.228010746,6.691476464,20.01472522,20.04885417,2.962587543
2013,R,228,1670.529287,638.6549656,3.213603114,2.768940388,8.820833333,8.760902778,103.1441942,102.511233,6.324513889,6.787465278,20.44465278,20.48621528,4.309646517
2013,R,229,1955.406482,828.589277,3.279939171,2.864758979,8.949270833,8.913472222,106.3224565,105.8287857,6.389131944,6.902534722,21.46586806,21.42003472,5.700885486
2013,R,230,1991.916899,855.1144879,3.293351046,2.897032079,8.903576389,8.865520833,106.645533,106.2422316,6.360763889,6.937534722,22.00805556,22.03940972,3.341995461
2013,R,231,2038.514121,770.7908926,3.304828078,2.876176266,8.804930556,8.745381944,105.9361971,105.3590804,6.372395833,6.904131944,22.31097222,22.40159722,5.805906333
2013,R,232,2111.493106,790.1391813,3.320550335,2.88447943,8.69,8.6115625,105.9462144,105.0193607,6.382361111,6.891840278,23.24652778,23.26392361,5.106092909
2013,R,233,1797.670371,665.1096628,3.2502087,2.813787503,8.332569444,8.275625,102.3905629,101.8414332,6.246493056,6.8190625,23.82263889,23.93354167,4.146312672
2013,R,234,1382.378705,632.9887062,3.136302632,2.754526441,8.047152778,8.006875,98.60160818,98.21062858,6.130034722,6.685347222,23.61145833,23.68479167,2.626670205
2013,R,235,1115.242398,499.6561509,3.043597484,2.692175133,7.872569444,7.740486111,96.03251028,94.50538217,6.022118056,6.558472222,23.29190972,23.35642361,1.953916309
2013,R,236,1087.343982,521.3564161,3.032274061,2.702406942,7.686319444,7.593645833,93.50013085,92.50287307,5.975729167,6.511145833,23.08069444,23.1809375,1.630925498
2013,R,237,1088.729399,600.7146749,3.034061457,2.765959306,7.615520833,7.519166667,93.23769488,92.05870072,5.935555556,6.485729167,23.55784722,23.554375,2.449375711
2013,R,238,1124.022778,663.2367971,3.047946444,2.818778832,7.648958333,7.499756944,95.16887479,93.31905633,5.999791667,6.524513889,24.77059028,24.77496528,2.688257923
2013,R,239,1134.673844,732.9768833,3.052160622,2.862075292,7.640798611,7.521354167,95.55986798,94.11673085,6.058784722,6.551909722,25.17677083,25.21961806,4.541462227
2013,R,240,1185.760649,868.8690064,3.071275677,2.937553223,8.082673611,7.874791667,101.2409548,98.6881655,6.173402778,6.586101653,25.28888889,25.33586806,4.09156165
2013,R,241,1199.445129,831.7951389,3.076383909,2.918595296,7.889201389,7.822743056,99.26205562,98.54735974,6.069201389,6.585590278,25.6733419,25.76836806,4.064617024
2013,R,242,1201.323149,786.9048499,3.076757484,2.895355323,7.58375,7.492013889,94.08591851,93.13725291,5.969375,6.511840278,24.54159722,24.69975694,6.375937431
2013,R,243,1106.514912,774.9704112,3.040906116,2.887143776,7.488680556,7.3934375,92.4105527,91.2896975,5.940798611,6.480972222,24.13305556,24.17638889,4.493030841
2013,R,244,1176.43426,784.8368056,3.067571744,2.893127825,7.356215278,7.261527778,90.10889016,89.14781556,5.865208333,6.454375,23.57982639,23.74458333,4.405934777
2013,R,245,1144.580094,823.3680556,3.057116591,2.914177278,7.113020833,7.0175,84.93973158,84.01772389,5.8290625,6.389652778,21.80829861,21.98298611,NA
2013,R,246,1059.691205,830.1371855,3.02286629,2.917926764,6.912222222,6.782916667,81.53025084,80.15388534,5.807604167,6.339965278,20.99329861,21.11427083,NA
2013,R,247,1041.045371,815.1721307,3.01548103,2.909504084,7.167847222,6.994791667,84.70235909,82.79528183,5.860425609,6.372777778,21.11177083,21.22045139,NA
2013,R,248,1061.736005,838.8888889,3.02372878,2.922641208,7.0746875,6.913090278,83.28801374,81.4645227,5.825104167,6.354618056,20.87361111,20.935625,NA
2013,R,249,1150.604399,913.6840278,3.057292957,2.958128317,7.246215278,7.086041667,85.0196035,83.26560116,5.871770833,6.382638889,20.66065972,20.75583333,NA
2013,T,137,1388.534722,554.8098968,3.140806285,2.735811054,9.992200635,10.52229167,105.2721113,110.5965973,5.585694444,5.920173611,14.7584375,14.65604365,NA
2013,T,138,1689.708333,671.0243056,3.226518554,2.822979899,9.781158969,10.18725694,102.9267423,107.4803983,5.639201389,5.946354167,14.69986111,14.82635417,NA
2013,T,139,1807.052083,876.6625703,3.252409687,2.921164763,9.786922858,10.13076389,105.5861332,109.1027818,5.696770833,6.004895833,15.94204861,15.84102865,NA
2013,T,140,2281.142398,1022.174224,3.326800767,2.941371945,9.534839524,9.8528125,107.3705764,110.9025993,5.751840278,6.059618056,18.23745492,18.24292799,NA
2013,T,141,1504.006944,544.6957918,3.175626749,2.72939628,9.010117302,9.230243056,102.6954161,105.316786,5.807083333,6.070798611,18.91079861,18.97392361,NA
2013,T,142,1671.454619,609.0694444,3.221452842,2.781675388,9.181427375,9.334918823,101.0484595,102.9534374,5.780989396,6.073159722,16.99066759,17.13024306,NA
2013,T,143,1609.361366,648.6656712,3.200540381,2.743791366,9.75005836,9.880139089,103.7182148,105.1559297,5.766383265,6.058921556,15.17736027,15.20948707,NA
2013,T,144,1536.347222,589.8972924,3.182400825,2.742980304,10.07411036,10.29263889,105.9814931,108.4438802,5.782951389,6.067638889,14.690625,14.76548611,8.927863586
2013,T,145,1342.694444,453.0167749,3.125167168,2.606148769,9.962131191,10.15295139,107.5615988,109.7470249,5.772743056,6.094548611,15.98767361,16.04506944,NA
2013,T,146,1265.697917,521.052071,3.100817934,2.600862026,9.67164508,9.828611111,106.2915509,108.1981175,5.757881944,6.0821875,16.90729167,16.99621528,NA
2013,T,147,1253.270833,369.8189612,3.096819502,2.519560406,9.498658969,9.629131944,104.2285166,105.9511722,5.752256944,6.076076389,16.81680556,16.96295139,6.403399118
2013,T,148,1292.722222,356.34375,3.110427288,2.54914167,9.399596469,9.510763889,102.3662163,103.8557173,5.733402778,6.033194444,16.41902778,16.55902778,7.726156222
2013,T,149,1371.916667,471.6749351,3.136167981,2.60577144,9.356367302,9.459826389,102.6147188,103.7537106,5.719270833,6.019027778,16.78531475,16.78902778,8.722245636
2013,T,150,1630.916667,501.1994188,3.205996795,2.615334703,9.140499246,9.398611111,104.3951636,106.6786219,5.656103407,6.035763889,19.08183839,18.70363568,5.087651064
2013,T,151,1664.887238,530.0760105,3.209659845,2.60343312,8.588867302,8.870277778,100.3906888,103.3856655,5.658370896,6.021354167,20.43934028,20.26196211,5.403805179
2013,T,152,1322.222222,319.5150762,3.119612178,2.501272357,8.431089524,8.465347222,97.64821186,98.24277203,5.656944444,6.017708333,19.87010417,19.99291667,6.207030816
2013,T,153,1424.725694,468.2657456,3.152604128,2.642167562,8.98195758,9.058832372,99.24027504,100.2338038,5.593923611,5.950901169,17.18125,17.26695567,9.472903399
2013,T,154,1396.71875,412.620203,3.142975433,2.60703316,9.33289508,9.398854167,103.413097,104.007224,5.657708333,6.005104167,17.33379177,17.26059028,7.984399498
2013,T,155,1338.235264,394.2291667,3.125119693,2.591350723,9.324735358,9.380833333,102.7850796,103.6121356,5.677534722,6.032604167,17.05851103,17.1628125,7.770680925
2013,T,156,1410.059028,469.6736111,3.147968229,2.666018108,9.357339524,9.410798611,100.9115651,101.7832824,5.644479167,5.972256944,15.92111111,16.06913194,9.920563378
2013,T,157,1498.899306,557.5593791,3.17429016,2.740324002,9.638450635,9.718229167,102.2200804,103.3252559,5.585625,5.895451389,15.07875,15.214051,11.34161953
2013,T,158,1501.186819,584.4909739,3.174384555,2.760857594,9.826679802,9.899097222,104.3725312,105.2620358,5.641375054,5.895555556,15.16327629,15.20642361,11.6694937
2013,T,159,1390.769674,473.7332249,3.141497117,2.658593437,9.868103413,10.09083333,108.1673162,109.8923728,5.660069444,5.925416667,16.77451389,16.42173611,7.180829153
2013,T,160,1297.232639,363.2638889,3.111732478,2.557094788,9.420464524,9.5096875,104.3907078,105.5664669,5.671111111,5.9121875,17.33743056,17.43329861,7.184620935
2013,T,161,1286.427083,359.0475854,3.10774664,2.538335697,9.354283969,9.405451389,103.3642298,103.997476,5.669479167,5.909047307,17.18451389,17.20655198,5.680317946
2013,T,162,1287.211806,345.317621,3.107817282,2.526638646,9.267790913,9.445729167,106.1449117,107.0064823,5.674102776,5.925868056,19.22563372,18.54524252,5.337046851
2013,T,163,1263.701389,305.0574899,3.099758029,2.478618086,8.690152024,8.904444444,102.057875,103.4875999,5.676770833,5.835972222,20.72621528,20.085625,5.011987795
2013,T,164,1269.84375,302.162355,3.101842256,2.462667543,8.516888135,8.567569444,100.3964888,100.7232835,5.656111111,5.848368056,20.96434028,20.793125,4.901336728
2013,T,165,1269.701389,313.0345635,3.101565772,2.455032989,8.534596469,8.519618056,100.7178428,100.374886,5.679027778,5.86625,21.03388889,20.92625,5.134761072
2013,T,166,1407.118056,321.9052827,3.143950834,2.505875195,8.336679802,8.332152778,98.79854952,98.70645094,5.6615625,5.834131944,21.30447917,21.2880946,7.891098702
2013,T,167,1403.586508,357.9475525,3.145675097,2.533466445,8.288867302,8.257430556,97.76886089,97.5285334,5.672355664,5.840104167,21.01780755,21.08642361,7.356572464
2013,T,168,1367.619749,336.3444949,3.134436705,2.522073482,8.368656182,8.310311947,98.8115339,98.1593276,5.650983378,5.862058387,21.05286273,21.08470924,7.625329315
2013,T,169,1216.209568,368.4993481,3.083334008,2.499710913,8.5803125,8.568223902,100.9213404,100.6867675,5.627291667,5.860526934,20.82059028,20.76411349,6.685599557
2013,T,170,1207.739583,346.1797823,3.079949808,2.4850558,8.498506944,8.529027778,100.6101421,100.9744372,5.648923611,5.888333333,21.24097222,21.24055556,6.087245003
2013,T,171,1247.78125,293.734165,3.094123121,2.457746643,8.340104167,8.356597222,99.05571011,99.332968,5.644236111,5.899444444,21.44791667,21.50197917,5.274482462
2013,T,172,1396.802083,372.0625,3.143355936,2.566526383,8.088229167,8.115763889,94.58277673,95.09793653,5.548333333,5.821840278,20.45256944,20.58020833,6.795159051
2013,T,173,1528.177083,448.5590278,3.182765705,2.648611623,8.209305556,8.245173611,95.39026415,95.94225338,5.529409722,5.806770833,20.05444444,20.14246528,6.978141216
2013,T,174,1472.881944,460.0217022,3.166554619,2.616226661,8.494756944,8.519548611,100.6561334,100.7338758,5.606458333,5.870104167,21.29491305,21.15017361,8.915626474
2013,T,175,1337.021403,351.8977266,3.123820267,2.521198367,8.55206579,8.577393807,103.9008929,104.0737055,5.681774894,5.948327462,22.99305121,22.90420099,11.72694493
2013,T,176,1265.167553,289.9576333,3.099217045,2.442834861,8.567430556,8.636875,106.3780624,106.8802847,5.722829883,5.979479167,24.61701628,24.31739852,9.552013741
2013,T,177,1331.243056,322.2966805,3.1215347,2.449841599,8.027395833,8.212951389,101.1342856,103.0506762,5.620659722,5.880173611,25.80454861,25.47145833,NA
2013,T,178,1580.796397,306.3677146,3.197230357,2.479248541,7.637465278,7.652569444,95.81685975,96.06085617,5.615725085,5.892986111,25.45998245,25.49054112,4.600751896
2013,T,179,1823.434028,346.0833333,3.257864356,2.53717584,7.416805556,7.412708333,91.67288845,91.75623593,5.514166667,5.817743056,24.25722222,24.36868056,4.69209935
2013,T,180,1851.322917,389.7870554,3.266278232,2.589164521,7.564270833,7.5678125,91.71170504,91.90451263,5.480833333,5.793958333,22.84298611,22.95881944,5.050020509
2013,T,181,1587.670139,352.2792646,3.198046351,2.533363185,8.049652778,8.042083333,96.50045933,96.39803751,5.491145833,5.791840278,22.06052083,22.05590278,5.809755566
2013,T,182,1384.052083,316.898488,3.138677107,2.480391255,8.133993056,8.138263889,98.63688202,98.64045801,5.532777778,5.817326389,22.86083333,22.82576389,7.01663354
2013,T,183,1352.628472,301.460869,3.128974957,2.437410495,8.030069444,8.0121875,97.92650047,97.42420053,5.556388889,5.825034722,23.26076389,23.04982639,6.582244795
2013,T,184,1329.166667,296.1398867,3.121048895,2.423259529,7.974270833,7.973680556,97.63530242,97.56810037,5.528368056,5.799722222,23.55163194,23.50513889,5.966252714
2013,T,185,1388.807727,313.9873046,3.140507913,2.450829978,7.813923611,7.787534722,96.66490566,96.3110751,5.560520833,5.803993056,24.32618056,24.30447917,4.332282301
2013,T,186,1478.510417,468.8180162,3.168103122,2.539388372,7.647534722,7.617152778,95.34503441,94.93676415,5.426025577,5.836979167,24.93541667,24.9096875,4.780689146
2013,T,187,1551.513889,399.5380511,3.188687007,2.495264257,7.505520833,7.472916667,93.84691827,93.43373026,5.475173611,5.841805556,25.16920139,25.16392361,4.123159826
2013,T,188,2125.466809,453.9622176,3.325004692,2.609367209,7.516388889,7.483402778,94.45256366,94.0364441,5.5403125,5.833638073,25.56274306,25.56427083,4.82481169
2013,T,189,2438.503472,490.4391435,3.384690337,2.684877559,7.784583333,7.635902778,98.74800391,96.80203657,5.597361111,5.869513889,26.3534375,26.30427083,6.791539624
2013,T,190,2095.308932,434.5694444,3.318302942,2.635072438,7.683993056,7.601944444,97.16751751,96.24773069,5.558923453,5.885243056,26.10901912,26.19739583,8.047423497
2013,T,191,2523.902778,540.9549665,3.400886916,2.721359463,7.425694444,7.395868056,91.65882452,91.43524186,5.362638889,5.718020833,24.15618056,24.27673611,10.93118795
2013,T,192,2009.086806,484.4480183,3.299537646,2.681028551,7.970451389,7.9578125,97.72271448,97.56080742,5.359166667,5.684236111,23.63534722,23.63364583,10.31806843
2013,T,193,1653.711925,419.223921,3.216799784,2.587607192,7.961736111,7.910972222,98.59884318,97.91357948,5.413020833,5.711076389,24.40348607,24.36402778,8.978650473
2013,T,194,1638.15625,362.6911206,3.212841796,2.552616398,7.705972222,7.598993056,95.55807333,94.21456395,5.418715278,5.713784722,24.50993056,24.49291667,9.718507404
2013,T,195,1682.965278,384.2109967,3.224417189,2.549910542,7.566076389,7.533715278,94.76594032,94.22175208,5.446423611,5.739305556,25.30006944,25.1803125,10.75624896
2013,T,196,1622.864583,363.4371443,3.20799835,2.518261537,7.549756944,7.501295657,95.55907296,94.90390796,5.493472222,5.776094318,26.17190972,26.12562892,7.664970663
2013,T,197,1669.549932,289.9677384,3.221418584,2.454251173,7.509565795,7.494619243,96.15472218,95.99048104,5.610840707,5.762559445,27.21254997,27.21460159,6.493137938
2013,T,198,1869.104167,336.4791853,3.269036157,2.518672046,7.492048611,7.491041667,97.08516969,96.9283727,5.659305556,5.805381944,28.32684028,28.17583333,5.54823757
2013,T,199,2061.586806,411.0259371,3.312863468,2.572959176,7.263506944,7.186527778,94.33842759,93.28839361,5.667395833,5.817256944,28.54243056,28.49065972,6.591494443
2013,T,200,1933.756944,456.2157526,3.284656762,2.596277295,7.234097222,7.221770833,93.35369523,93.26480119,5.689305556,5.869618056,27.91013889,27.98288194,8.49669211
2013,T,201,1711.559028,393.5315422,3.230788815,2.571201936,7.427048611,7.427743056,94.46406918,94.47713808,5.642777778,5.846666667,26.58173611,26.62334311,8.168243432
2013,T,202,1599.02245,375.1995693,3.201740192,2.557455569,7.462291667,7.45584669,93.35439398,93.35934115,5.514219729,5.729815449,25.24102242,25.27088267,11.72125726
2013,T,203,1623.28125,400.0463957,3.208437395,2.580057206,7.396909722,7.394409722,91.58686753,91.64349767,5.463263889,5.698923611,24.3878125,24.48373593,9.457046859
2013,T,204,1844.972222,489.1756834,3.263752828,2.680701101,7.361388889,7.341388889,89.82278629,89.66350626,5.365694444,5.608229167,23.29038194,23.35975694,12.33627267
2013,T,205,1830.684028,497.0173611,3.26010619,2.691852178,7.458611111,7.408541667,89.89626323,89.33912301,5.356423611,5.598472222,22.42555556,22.463125,13.50649676
2013,T,206,1966.920139,579.785471,3.292251916,2.749725329,7.5953125,7.498993056,91.10218523,89.96242201,5.365520833,5.593506944,22.08697917,22.10274306,12.20557112
2013,T,207,2034.416667,556.3778139,3.306249331,2.734407008,7.764618056,7.7109375,92.83889085,92.31419807,5.391006944,5.627013889,21.88295139,21.96864583,13.50873736
2013,T,208,2273.152778,730.1527778,3.355150399,2.859316535,7.437916667,7.387152778,86.47589978,86.05675745,5.273194444,5.535729167,20.10222222,20.2372029,18.06214944
2013,T,209,2460.239583,896.4287988,3.389771132,2.948804669,7.630555556,7.5825,86.46920113,86.18633494,5.230763889,5.512222222,18.61671427,18.75767361,18.24220159
2013,T,210,2523.079861,975.4288224,3.400667691,2.983757995,8.164375,8.11875,91.59987868,91.13970232,5.241145833,5.512395833,17.98902778,18.02652778,21.4884833
2013,T,211,2410.037727,899.8229167,3.379356365,2.949506907,9.048125,8.970659722,103.2759287,102.2110657,5.313472222,5.590833333,18.99682161,18.88538194,23.26366884
2013,T,212,2407.327593,931.9909629,3.379533077,2.965563948,9.489027778,9.366770833,110.2058572,108.4403979,5.451354167,5.664861111,20.01850694,19.81373446,20.73070159
2013,T,213,2388.40625,877.77419,3.375962112,2.938333334,9.578368056,9.602534722,112.5043912,112.5908689,5.539756944,5.802048611,20.71722222,20.6090625,17.79006042
2013,T,214,2359.505144,813.7788718,3.368705564,2.900580851,9.530659722,9.547465278,113.4425242,113.4336416,5.619791667,5.891006944,21.59692732,21.46361111,22.24396697
2013,T,215,2270.875,783.8333333,3.353664993,2.887755524,9.429409722,9.4125,111.830131,111.6526669,5.612569444,5.894965278,21.34569444,21.35649306,21.30383505
2013,T,216,2118.34375,765.7256944,3.322091564,2.877550519,9.475486111,9.3953125,110.9199023,110.0470169,5.590381944,5.870694444,20.51315972,20.55388889,18.53508796
2013,T,217,2250.302083,834.9513889,3.35003605,2.917388221,9.177222222,9.147881944,106.3708295,106.2418133,5.510381944,5.822743056,19.90298611,20.02430556,21.81032509
2013,T,218,2490.254894,844.9958475,3.393505731,2.920672913,9.258368495,9.196419327,107.7452493,106.7214978,5.545301508,5.829833392,20.12565822,19.9638141,30.52274657
2013,T,219,2470.872042,756.5590278,3.38922287,2.873831042,9.429131944,9.513263889,112.1339538,112.6166128,5.615486111,5.863506944,21.52294017,21.22979167,23.71810806
2013,T,220,2235.538194,753.7025106,3.347315629,2.872959454,9.3125,9.193194444,109.1289359,107.7628167,5.575208333,5.738263889,20.58434028,20.60586806,22.85582256
2013,T,221,2429.111544,846.6378219,3.38268907,2.918908463,9.3440625,9.347743056,109.3207064,109.5893289,5.587465278,5.706979167,20.48526829,20.5982091,14.2959341
2013,T,222,2358.140486,794.5745845,3.369345862,2.894741351,9.383298611,9.353854167,109.7198519,108.8664442,5.547777778,5.619513889,20.42954861,20.15020833,14.50413736
2013,T,223,2099.128472,724.2091229,3.320136818,2.85243678,9.547465278,9.524369858,111.3696471,111.1335157,5.582256944,5.841004525,20.29545139,20.31788613,20.40041447
2013,T,224,2439.332457,799.9115372,3.381746569,2.893157132,9.447542252,9.429933963,111.3490094,111.1853022,5.695947575,6.036284722,20.94622114,20.97274306,22.38926113
2013,T,225,2222.28109,707.8784722,3.344389493,2.843769405,9.113611111,9.12753813,106.0680579,106.4007823,5.627938867,5.934826389,20.15902784,20.2509375,16.05646957
2013,T,226,2253.21903,737.7276747,3.350905833,2.863478926,8.983020833,8.965246463,103.8608364,103.639139,5.560659722,5.867256944,19.74253472,19.74641917,28.84620479
2013,T,227,2032.71924,618.3472222,3.306391229,2.785378734,9.013888889,8.993892296,104.1057889,103.8111359,5.551875,5.868541667,19.68336806,19.64510417,16.57467966
2013,T,228,1967.881944,545.057779,3.290219255,2.727148087,9.038298611,8.988514957,105.1389527,104.5435238,5.589236111,5.875972222,20.12090278,20.11034722,18.56323906
2013,T,229,2059.091057,537.6411338,3.308561723,2.714086947,9.107326389,9.061045074,107.4817933,106.8416012,5.630149017,5.926319444,21.0329593,20.97670139,21.27510944
2013,T,230,2331.583333,604.5092572,3.363090268,2.770261709,9.118715278,9.082607574,108.4965429,108.0159408,5.682083333,6.012708333,21.55739583,21.528125,22.19806344
2013,T,231,2642.701389,656.7122038,3.418812928,2.801528025,9.157152778,9.152815908,109.6111146,109.4365799,5.715798611,6.041736111,21.9565625,21.88347222,18.83343219
2013,T,232,2620.815972,699.8707314,3.414373355,2.812217183,9.175972222,9.193857574,111.1998646,111.2861856,5.752777778,6.074791667,22.80847222,22.72975694,22.25074622
2013,T,233,2981.708814,629.5781901,3.468100038,2.782823989,8.800520833,8.911565908,108.1654371,109.3441286,5.683301362,6.034236111,23.85017361,23.73326907,21.64699125
2013,T,234,3409.631944,768.3735782,3.528194464,2.879957157,8.694375,8.685802019,106.3719759,106.2834604,5.683611111,6.006354167,23.48388889,23.4984375,15.68108324
2013,T,235,2920.017361,710.4348769,3.463006587,2.834147169,8.8675,8.880871463,107.7520091,107.9549315,5.685555556,6.014375,22.99145833,23.02006944,15.31735951
2013,T,236,3147.288194,747.2669667,3.49713957,2.856748389,8.852465278,8.836635352,107.7100809,107.58928,5.689097222,6.025138889,23.09142361,23.13850694,16.26944128
2013,T,237,2952.767361,708.7226078,3.466317835,2.841420511,8.712222222,8.690107574,106.0733675,105.8252894,5.663159722,6.007881944,23.12746528,23.14472222,15.93582199
2013,T,238,3294.815972,697.6979167,3.512940129,2.838980056,8.517534722,8.620281185,105.5984387,106.7182691,5.685347222,5.986006944,24.48961806,24.3815625,19.53157953
2013,T,239,3481.965278,793.3793301,3.539802599,2.895232158,8.407951389,8.372642296,105.0475244,104.5926303,5.644513889,5.982291667,25.09184028,25.06496614,15.12805771
2013,T,240,2895.059028,671.5281145,3.457006806,2.823543286,8.382881944,8.195802019,104.8305867,102.5031935,5.560659722,5.935451389,25.16329861,25.17552083,10.08901038
